类别,文件,ID,英文,中文
基础,ships.xml,HeavyBeamTurretIV_Desc,"Incredibly powerful long-range beam cannon capable of vaporizing fleets of smaller ships at once.
The design is based on the only extant scraps of data from a mad scientist's plans for a doomsday weapon utilizing a sun as a power source.","可以让多个小型目标一下子人间蒸发.
设计方案来自一位疯狂科学家,他残留的计划中提出了这个将恒星作为能源来发动的灭世武器."
基础,ships.xml,ZinthStarship_Full,"Zenith Starship","极限星舰"
基础,ships.xml,CoreRaider_Full,"Core Raider","核心入侵者"
基础,ships.xml,OrbitalCommandStationHomeCore_Full,"Orbital Command Station Home Core","轨道指挥中心核心"
基础,ships.xml,ControlNodeAutoFRDMilitary_Desc,"Automatically places all of your mobile military ships into Free-Roaming Defender mode
if they are on planets you control. Low-power and attack-moving units will not be affected,
and ships that already are acting on player orders will not be affected.","命令您的所有机动兵工厂进入自由巡逻模式,只要他们是在您所控制的星球上就有效.
低能量的,移动攻击中的单位将不受影响,已有其他命令的单位也不受影响."
基础,ships.xml,SpaceTugStar100_Desc,"Very fast ship. Grabs allied starships with less than 100% health remaining and brings them to the nearest mobile repair station.","速度非常快.把机能少于100%的星舰牵引至最近的机动维修中心."
基础,ships.xml,CorePredator_Full,"Core Predator","核心猛兽"
基础,ships.xml,EngineerDrone_Abbr,"En","工"
基础,ships.xml,EngineerDrone_Full,"Engineer Drone","雄蜂工程师"
基础,ships.xml,SuperFortress_Short,"SuperFort","超级要塞"
基础,ships.xml,EtherJetII_Full,"EtherJet Tractor Mark II","以太喷射牵引机II型"
基础,ships.xml,MissileShipII_Full,"Missile Frigate Mark II","导弹巡洋舰II型"
基础,ships.xml,EyeBot_Full,"Eye Bot","监察机"
基础,ships.xml,ControlNodeAutoFRDEngineers_Full,"Control Node: Auto-FRD Engineers","控制指令: 工程师自动巡逻"
基础,ships.xml,CoreArmorShipFabricator_Desc,"Capturable construction unit that allows human players to build a single type of core ship at this one location.
This fabricator allows players to build: ","可占领的工厂,占领后允许您建造某一种核心部队.
该工厂允许您建造:"
基础,ships.xml,ShieldBearer_Wave,"Force Field Bearers","力场承载器"
基础,ships.xml,ControlNodeAutoBuildEngineerIII_Abbr,"Auto
Eng3","工3"
基础,ships.xml,Ability_TachyRange,"Range","范围"
基础,ships.xml,Ability_Blind,"Blind","伪装"
基础,ships.xml,CoreAIForceField_Full,"Core AI Force Field Generator","核心人工智能力场产生器"
基础,ships.xml,RiotControlStarshipIII_Short,"Star:Riot III","星:防暴III"
基础,ships.xml,CaptiveHumanSettlement_Desc,"A captive city filled with living humans.  AI progress will skyrocket by 100 if this is destroyed.
Worse, while your team holds it, the AIs will send 3x stronger waves against this planet.
The city does provide you with a moderate amount of metal/crystal income, but the penalties often outweigh this.","人类俘虏居住的城市.被摧毁时人工智能进度将上升100点!
更糟糕的是,当你拥有它时,人工智能将派出为平时3倍的部队对这个星球进行进攻.
城市可以为你提供不少的金属/水晶收入,但一旦失去城市,你会失去更多."
基础,ships.xml,ControlNode_SinglePlanet_AutoBuildRebuilders_Short,"SPCN:Auto Rbld","单星指令:自产残骸重建机"
基础,ships.xml,RiotControlStarshipII_Full,"Riot Control Starship II","防暴星舰II型"
基础,ships.xml,InfiltratorIII_Full,"Infiltrator Mark III","潜入者III型"
基础,ships.xml,CleanupDrone_Abbr,"C","清"
基础,ships.xml,TachyonBeamEmitter_Short,"Tachy I","速子I"
基础,ships.xml,TractorBeamTurretIII_Desc,"Locks on to up to forty-eight enemy ships, preventing them from moving (but not from firing).","锁定多达48个敌人的部队,使它们不能移动(可以攻击)."
基础,ships.xml,AdvancedResearchStation_Full,"Advanced Research Station","高级研究所"
基础,ships.xml,VorticularCutlassIII_Short,"Cutlass III","弯刀III"
基础,ships.xml,SniperTurret_Full,"Sniper Turret","狙击塔"
基础,ships.xml,Ability_WaveBonus,"x AI Wave Size While Humans Hold","倍人工智能攻势，当人类拥有它的时候"
基础,ships.xml,MarauderDaggerFrigate_Full,"Marauder Dagger Frigate","海盗短刀护卫舰"
基础,ships.xml,EtherJetIII_Short,"EtherJet III","牵引机III"
基础,ships.xml,ControlNodeAutoFRDEngineers_But,"FRD
Eng","工巡"
基础,ships.xml,EnergyReactorIII_Desc,"Generates a huge amount of energy, but at a poor cost-to-benefit ratio.
Efficiency goes down by 80% for each new reactor of this type built on the same planet.","以极高的成本与效益比,生成极多能量.
同一星球上每多建一个这个类型的反应装置,新的反应装置效率下降80%,效率下降会累积."
基础,ships.xml,ShieldBearerIII_Short,"FF-Bearer III","承载器III"
基础,ships.xml,Spider_Desc,"Extremely effective at damaging the engines of enemy ships.","长于破坏敌人部队的引擎."
基础,ships.xml,SpiderII_Short,"Spider II","蜘蛛II"
基础,ships.xml,OmegaDrive_Full,"Omega Drive","欧米茄驱动器"
基础,ships.xml,SpiderTurret_Short,"Spider Tur","蜘蛛狙击塔"
基础,ships.xml,ControlNodeReclaimedShipsRallyToRallyPost_But,"Recl
Rally","重集"
基础,ships.xml,Decloaker_Desc,"Fast mobile ship with moderate attack and the ability to reveal any cloaked enemy ships in a wide arc.","中等攻击,移动速度较快.可以显示较大范围内的隐形战舰."
基础,ships.xml,ShieldBearerIV_Short,"FF-Bearer IV","承载器IV"
基础,ships.xml,OrbitalCommandStationHomeCore_Abbr,"C","核"
基础,ships.xml,ControlNodeNoRallyingToAlliedRallyPost_But,"NoAlly
Rally","不集"
基础,ships.xml,MissileSilo_Full,"Missile Silo","飞弹发射井"
基础,ships.xml,RiotControlStarshipI_Short,"Star:Riot","星:防暴"
基础,ships.xml,Bomber_Wave,"Bombers","轰炸机"
基础,ships.xml,MetalHarvester_Short,"Metal H.","金属厂"
基础,ships.xml,LightningTurretIII_Full,"Lightning Turret Mark III","闪雷塔III型"
基础,ships.xml,ControlNodeAutoFRDEngineers_Short,"CN:FRD Eng","指令:工程师自巡"
基础,ships.xml,MicroFighterII_Full,"Tachyon MicroFighter Mark II","速子微型战斗机II型"
基础,ships.xml,HeavyBeamTurretIII_Full,"Heavy Beam Cannon Mark III","重型光束加农炮III型"
基础,ships.xml,Ability_ImmuneShieldBoost,"Immune To Shield Boosts","护盾强化无效"
基础,ships.xml,EngineerDrone_Desc,"Repairs damaged ships or can accelerate construction done by other ships.
Unless issued a specific command by its controller, it will automatically repair nearby allies.","修复受损的部队,加快其他部队的建造速度.
除非指挥官下命令,否则它会自动修复附近的友军."
基础,ships.xml,OrbitalCommandStationWarpJammer_Full,"Orbital Command Station - Warp Jammer","轨道指挥中心-雷达干扰器"
基础,ships.xml,OrbitalCommandStation_Full,"Orbital Command Station","轨道指挥中心"
基础,ships.xml,WormholeAI_Full,"Exo-Galaxy Wormhole","外星虫洞"
基础,ships.xml,MissileTurret_Full,"Missile Turret","导弹塔"
基础,ships.xml,ControlNodeMRSRepairedShipsStayAtMRS_Short,"CN:Stay at MRS","指令:停留在维修船"
基础,ships.xml,ControlNodeFRDLimitedTo80000_Desc,"Ships that are in FRD mode will not engage targets that are more than 80,000 meters distant.
This can be useful to keep ships from straying after marauders, unless you prefer that they stray (as some do).","处于自由巡逻模式的单位将不会与超过80,000米以外的敌人纠缠.
这可以让您的单位不会一直跟着敌人游荡,除非您喜欢这样."
基础,ships.xml,VampireClawIII_Short,"Vampire III","吸血III"
基础,ships.xml,RallyPost_Desc,"Allied ships that are sent to this planet will gather at this rally post.
If there are multiple allied rally posts on a single planet, entering ships will pick one of them at random.","来到此星球的友军飞船将在召集号处聚集.
如果一个星球上有多个召集号,进入的部队将会随机选择一个."
基础,ships.xml,TachyonMissile_Full,"Tachyon Warhead","速子飞弹"
基础,ships.xml,ScienceLab_Full,"Science Lab","科学实验室"
基础,ships.xml,ControlNodeEngineersDoNotAutoAssistQueues_Full,"Control Node: Engineers To Not Auto-Assist Queues","控制指令: 工程师不会自动协助生产"
基础,ships.xml,ParasiteII_Short,"Parasite II","寄生虫II"
基础,ships.xml,MineRemains_Desc,"Useless remains of an exploded mine.  
Scrap to clear the way for replacement, or leave in place so that a Remains Rebuilder can rebuild it. 
Remains belonging to enemies can be cleared by cleanup drones.","空雷爆炸后的残骸.
可以将它清理掉以布设新的空雷,或者让残骸重建机来重建它.
敌人的空雷残骸可以由清理雄蜂清理掉."
基础,ships.xml,BulletproofFighter_Wave,"Bulletproof Fighters","防弹机"
基础,ships.xml,MobileForceFieldGenerator_Desc,"Creates a large, mobile force field that provides protection for nearby ships.
Ships firing out from under the force field do 75% less damage than normal, so it is best to build defenses around the field.
Bombers have a substantial bonus against these and other hardened targets.
Snipers, Sniper Turrets, Raid/Leech Starships, Infiltrators, EyeBots, Ion Cannons,
and Counter-Spies can move and fire through force fields as if they are not there.","产生一个大型可移动的力场护盾来保护附近的部队.
部队从力场里向外攻击将只造成75%的伤害,所以最好是在力场周围建造防御设施.
轰炸机对力场及其他掩蔽目标有伤害加成.
狙击手,狙击塔,入侵者,突击/吸血星舰,潜入者,监察机,离子加农炮,
以及反间谍塔可以无视力场进行移动和攻击."
基础,ships.xml,OrbitalCommandStationHomeCore_Short,"Cmd Home Core I","指挥I核心"
基础,ships.xml,SpaceTugEngine100_But,"E-100","引擎100"
基础,ships.xml,Ability_Vamp,"Vampirism","吸血"
基础,ships.xml,CoreCommandStation_Desc,"The first team to destroy all their opponents' home planet command stations is the winner.","第一个摧毁所有敌人的母星指挥中心的团队将胜利."
基础,ships.xml,RaidStarship_Full,"Raid Starship","突击星舰"
基础,ships.xml,ControlNodeEngineersPreferNonMilitary_Desc,"Makes engineers prefer to assist non-mobile-military ships so they don't get bogged down repairing your fleets.","使工程师倾向于维修您的非战斗单位,以免他们卷入战争中并被摧毁."
基础,ships.xml,TransportShip_Short,"Transport","运输"
基础,ships.xml,RiotControlTractorI_Desc,"Multiplex tractor beam module for Riot Control Starships.  
Can immobilize up to 10 craft at once.
Requires a medium hardpoint, but cannot be mounted on a MkII.","防暴星舰上的牵引模块.
一次可牵引至多10个敌人.
需要1个中型炮挂点,且不能装配在防暴星舰II型上."
基础,ships.xml,BulletproofFighterIII_Full,"Bulletproof Fighter Mark III","防弹歼击机III型"
基础,ships.xml,Ability_Reclaim,"Reclamator","操控敌方部队"
基础,ships.xml,RiotControlMachineGunII_Full,"Riot Control Machine Gun II","防暴机枪II型"
基础,ships.xml,ShieldBearer_Full,"Force Field Bearer","力场承载器"
基础,ships.xml,Ability_ImmuneToMassDriver,"Immune To Mass Drivers","粒子冲击炮免疫"
基础,ships.xml,ControlNodeEngineersPreferNonMilitary_But,"Engr
!Mil","安修"
基础,ships.xml,SpacePlane_Desc,"Cloaked fighter excellent for bypassing enemy defenses (such as mines and tractor beams).","能绕过敌人防御的隐形战机(如空雷和牵引光束)."
基础,ships.xml,ControlNodeAllowTeamControlOfShips_But,"Team","团队"
基础,ships.xml,Mine_Full,"Mine","空雷"
基础,ships.xml,AntiArmorShip_Desc,"Excellent for attacking enemy armor and other targets at high range.","大范围攻击,用来对付敌人的高装甲目标效果很好."
基础,ships.xml,ControlNode_SinglePlanet_AutoBuildEngineerII_But,"S-Auto
Eng2","工2"
基础,ships.xml,Ability_MunitionsRange,"Range","范围"
基础,ships.xml,HeavyBeamCannonModuleIV_Short,"Heavy Beam IV","重型光束IV"
基础,ships.xml,OrbitalCommandStationWarpJammer_Abbr,"Jmr","指-干"
基础,ships.xml,Mine_Short,"Mine","空雷"
基础,ships.xml,CrystalHarvester_Desc,"Mines crystal found amidst rock deposits.  Build on top of crystal deposits (white dots on minimap).","在岩石中发掘水晶矿.必须建造在水晶采集点上(小地图中的白点)."
基础,ships.xml,Ability_ImmuneInstaKill,"Immune To Being Insta-Killed","无法被一击必杀"
基础,ships.xml,OrbitalCommandStationHomeCoreIII_Abbr,"C III","核III"
基础,ships.xml,OrbitalCommandStationHome_Short,"Cmd (Home)","母星指挥"
基础,ships.xml,SpaceTugEngine66_But,"E-66","引擎66"
基础,ships.xml,EyeBotII_Short,"Eye Bot II","监察机II"
基础,ships.xml,SpaceTankIII_Full,"Space Tank Mark III","太空坦克III型"
基础,ships.xml,BomberIII_Short,"Bomber III","轰炸机III"
基础,ships.xml,SpiderIII_Short,"Spider III","蜘蛛III"
基础,ships.xml,MarauderDaggerFrigate_Desc,"Hostile human vagabonds who live in deep space will occasionally send these extremely long-range frigates
at human and AI settlements to destroy what they can so that they can escape with the resulting scrap.
They won't attack any AI ships that human players must normally manually target.","居住在外太空的流浪者们有时会发送这些攻击范围相当大的护卫舰来摧毁他们所能看到的一切.
人类玩家如果必须手动操作才能攻击特定的人工智能的部队,那么短刀护卫舰不会攻击它们."
基础,ships.xml,ControlNode_SinglePlanet_AutoBuildEngineerIII_Abbr,"S-Auto
Eng3","工3"
基础,ships.xml,MineRemains_Short,"Mine Remains","空雷残骸"
基础,ships.xml,ControlNodeNoEvadeBehaviorOnFriendlyPlanets_Short,"CN:No Frnd Evd","指令:不撤退友星"
基础,ships.xml,ControlNodeReclaimedShipsRallyToRallyPost_Full,"Control Node: Reclaimed Units Rally to Rally Posts","控制指令: 重新集合到我军的召集号"
基础,ships.xml,EnergyReactorII_Short,"Energy II","能源II"
基础,ships.xml,Ability_WarpWave,"Warp Gate (Wave Only - AI ONLY)","星际之门(攻击- 只有AI可用)"
基础,ships.xml,ControlNode_SinglePlanet_AutoBuildEngineerIII_But,"S-Auto
Eng3","工3"
基础,ships.xml,Ability_ImmuneToAOE,"Immune To Area Damage","范围伤害免疫"
基础,ships.xml,BulletproofFighterIV_Full,"Bulletproof Fighter Mark IV","防弹歼击机IV型"
基础,ships.xml,Ability_EMPOnDeath,"Emits EMP On Destruction","被破坏时放射电磁脉冲"
